Trip ID,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type
6314,8/30/2013 18:26,San Jose City Hall,10,8/30/2013 18:33,San Salvador at 1st,8,30,Subscriber
5301,8/30/2013 10:41,Golden Gate at Polk,59,8/30/2013 10:48,Powell Street BART,39,506,Subscriber
6011,8/30/2013 15:53,Paseo de San Antonio,7,8/30/2013 16:00,San Pedro Square,6,657,Customer
6313,8/30/2013 18:26,San Jose City Hall,10,8/30/2013 18:33,San Salvador at 1st,8,679,Subscriber
5924,8/30/2013 15:17,Embarcadero at Sansome,60,8/30/2013 15:24,Harry Bridges Plaza (Ferry Building),50,539,Customer
5525,8/30/2013 12:21,Park at Olive,38,8/30/2013 12:28,Park at Olive,38,66,Customer
6010,8/30/2013 15:53,Paseo de San Antonio,7,8/30/2013 16:00,San Pedro Square,6,639,Customer
5118,8/30/2013 6:28,Steuart at Market,74,8/30/2013 6:35,Embarcadero at Bryant,54,603,Subscriber
5466,8/30/2013 12:00,Market at 4th,76,8/30/2013 12:08,Harry Bridges Plaza (Ferry Building),50,562,Subscriber
5169,8/30/2013 8:28,San Jose Diridon Caltrain Station,2,8/30/2013 8:35,Santa Clara at Almaden,4,664,Subscriber
6322,8/30/2013 18:36,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 18:43,2nd at Townsend,61,633,Subscriber
6386,8/30/2013 19:24,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 19:31,2nd at South Park,64,404,Customer
6378,8/30/2013 19:20,Golden Gate at Polk,59,8/30/2013 19:27,Market at 4th,76,615,Subscriber
6455,8/30/2013 22:31,San Pedro Square,6,8/30/2013 22:39,Japantown,9,644,Subscriber
5130,8/30/2013 7:16,Harry Bridges Plaza (Ferry Building),50,8/30/2013 7:24,Post at Kearney,47,286,Subscriber
5488,8/30/2013 12:10,San Francisco City Hall,58,8/30/2013 12:18,Market at 4th,76,395,Subscriber
5592,8/30/2013 13:03,Steuart at Market,74,8/30/2013 13:11,Post at Kearney,47,483,Subscriber
5171,8/30/2013 8:29,Civic Center BART (7th at Market),72,8/30/2013 8:36,Powell at Post (Union Square),71,623,Subscriber
5794,8/30/2013 14:22,Spear at Folsom,49,8/30/2013 14:30,Harry Bridges Plaza (Ferry Building),50,574,Customer
6277,8/30/2013 18:06,San Antonio Caltrain Station,29,8/30/2013 18:13,Rengstorff Avenue / California Street,33,124,Subscriber
6456,8/30/2013 22:35,2nd at Townsend,61,8/30/2013 22:43,Townsend at 7th,65,312,Customer
5590,8/30/2013 13:00,Redwood City Public Library,24,8/30/2013 13:07,San Mateo County Center,23,233,Subscriber
5522,8/30/2013 12:20,Post at Kearney,47,8/30/2013 12:27,Steuart at Market,74,483,Subscriber
5487,8/30/2013 12:10,Post at Kearney,47,8/30/2013 12:18,Powell Street BART,39,359,Subscriber
5138,8/30/2013 7:44,South Van Ness at Market,66,8/30/2013 7:51,Market at 4th,76,622,Customer
5206,8/30/2013 9:21,Steuart at Market,74,8/30/2013 9:29,2nd at Townsend,61,461,Customer
5388,8/30/2013 11:21,Powell Street BART,39,8/30/2013 11:28,San Francisco Caltrain 2 (330 Townsend),69,474,Customer
5850,8/30/2013 14:56,St James Park,13,8/30/2013 15:03,Paseo de San Antonio,7,639,Customer
5396,8/30/2013 11:30,South Van Ness at Market,66,8/30/2013 11:38,Market at 4th,76,562,Subscriber
5542,8/30/2013 12:35,South Van Ness at Market,66,8/30/2013 12:43,Powell Street BART,39,375,Subscriber
6348,8/30/2013 18:53,2nd at Townsend,61,8/30/2013 19:00,Post at Kearney,47,311,Subscriber
5180,8/30/2013 8:41,San Jose Diridon Caltrain Station,2,8/30/2013 8:49,San Pedro Square,6,675,Customer
5503,8/30/2013 12:16,Embarcadero at Sansome,60,8/30/2013 12:23,Steuart at Market,74,273,Subscriber
6371,8/30/2013 19:18,Market at 4th,76,8/30/2013 19:25,San Francisco Caltrain (Townsend at 4th),70,359,Customer
5792,8/30/2013 14:20,Commercial at Montgomery,45,8/30/2013 14:28,Steuart at Market,74,579,Customer
5848,8/30/2013 14:55,St James Park,13,8/30/2013 15:03,Paseo de San Antonio,7,658,Customer
