Trip ID,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type
103745,11/21/2013 18:07,Market at 4th,76,11/21/2013 18:11,Market at Sansome,77,420,Subscriber
103746,11/21/2013 18:07,Clay at Battery,41,11/21/2013 18:10,Beale at Market,56,509,Subscriber
103748,11/21/2013 18:07,San Francisco Caltrain (Townsend at 4th),70,11/21/2013 18:21,Harry Bridges Plaza (Ferry Building),50,613,Subscriber
103750,11/21/2013 18:08,Santa Clara at Almaden,4,11/21/2013 18:13,San Jose Diridon Caltrain Station,2,228,Subscriber
103751,11/21/2013 18:09,Davis at Jackson,42,11/21/2013 18:15,Embarcadero at Sansome,60,545,Subscriber
103752,11/21/2013 18:11,Mountain View Caltrain Station,28,11/21/2013 18:15,Evelyn Park and Ride,30,681,Subscriber
103753,11/21/2013 18:12,Embarcadero at Sansome,60,11/21/2013 18:18,Davis at Jackson,42,564,Subscriber
103754,11/21/2013 18:13,Powell at Post (Union Square),71,11/21/2013 18:25,Davis at Jackson,42,277,Subscriber
103755,11/21/2013 18:14,Steuart at Market,74,11/21/2013 18:21,Embarcadero at Sansome,60,611,Subscriber
103756,11/21/2013 18:15,Grant Avenue at Columbus Avenue,73,11/21/2013 18:20,Davis at Jackson,42,485,Subscriber
103757,11/21/2013 18:15,Temporary Transbay Terminal (Howard at Beale),55,11/21/2013 18:20,Commercial at Montgomery,45,442,Subscriber
103758,11/21/2013 18:15,2nd at Townsend,61,11/21/2013 18:23,Steuart at Market,74,470,Subscriber
103759,11/21/2013 18:17,San Jose Diridon Caltrain Station,2,11/21/2013 18:30,St James Park,13,228,Subscriber
103760,11/21/2013 18:17,Washington at Kearney,46,11/21/2013 18:24,Temporary Transbay Terminal (Howard at Beale),55,552,Subscriber
103761,11/21/2013 18:18,Beale at Market,56,11/21/2013 18:21,Embarcadero at Folsom,51,427,Subscriber
103762,11/21/2013 18:18,Embarcadero at Folsom,51,11/21/2013 18:21,Harry Bridges Plaza (Ferry Building),50,561,Subscriber
103763,11/21/2013 18:19,Market at 10th,67,11/21/2013 18:30,San Francisco Caltrain (Townsend at 4th),70,373,Subscriber
103764,11/21/2013 18:20,Powell Street BART,39,11/21/2013 18:26,Market at 10th,67,473,Subscriber
103765,11/21/2013 18:21,San Francisco Caltrain (Townsend at 4th),70,11/21/2013 18:32,Post at Kearney,47,414,Subscriber
103766,11/21/2013 18:21,Embarcadero at Sansome,60,11/21/2013 18:25,Steuart at Market,74,545,Subscriber
103767,11/21/2013 18:21,2nd at Townsend,61,11/21/2013 18:29,Temporary Transbay Terminal (Howard at Beale),55,541,Subscriber
103768,11/21/2013 18:23,Market at 4th,76,11/21/2013 18:31,Harry Bridges Plaza (Ferry Building),50,413,Customer
103769,11/21/2013 18:24,Santa Clara at Almaden,4,11/21/2013 18:28,San Jose Diridon Caltrain Station,2,40,Subscriber
103771,11/21/2013 18:26,Embarcadero at Bryant,54,11/21/2013 18:37,Yerba Buena Center of the Arts (3rd @ Howard),68,480,Subscriber
103772,11/21/2013 18:26,Steuart at Market,74,11/21/2013 18:35,Market at 4th,76,610,Subscriber
103773,11/21/2013 18:26,Howard at 2nd,63,11/21/2013 18:36,San Francisco Caltrain (Townsend at 4th),70,525,Subscriber
103774,11/21/2013 18:27,Grant Avenue at Columbus Avenue,73,11/21/2013 18:39,Temporary Transbay Terminal (Howard at Beale),55,574,Subscriber
103775,11/21/2013 18:29,5th at Howard,57,11/21/2013 18:36,San Francisco Caltrain 2 (330 Townsend),69,510,Subscriber
103776,11/21/2013 18:30,San Jose Diridon Caltrain Station,2,11/21/2013 18:36,San Pedro Square,6,209,Subscriber
103777,11/21/2013 18:30,San Francisco Caltrain (Townsend at 4th),70,11/21/2013 18:49,Grant Avenue at Columbus Avenue,73,392,Subscriber
103778,11/21/2013 18:30,San Francisco Caltrain (Townsend at 4th),70,11/21/2013 18:40,Embarcadero at Bryant,54,539,Subscriber
103779,11/21/2013 18:30,Mountain View City Hall,27,11/21/2013 18:34,Mountain View Caltrain Station,28,648,Subscriber
103780,11/21/2013 18:30,Commercial at Montgomery,45,11/21/2013 18:37,Embarcadero at Folsom,51,477,Subscriber
103782,11/21/2013 18:31,2nd at Townsend,61,11/21/2013 18:39,Harry Bridges Plaza (Ferry Building),50,406,Subscriber
103783,11/21/2013 18:31,San Francisco Caltrain (Townsend at 4th),70,11/21/2013 18:37,2nd at South Park,64,347,Subscriber
103785,11/21/2013 18:32,San Francisco Caltrain 2 (330 Townsend),69,11/21/2013 18:44,Golden Gate at Polk,59,504,Subscriber
103786,11/21/2013 18:32,Adobe on Almaden,5,11/21/2013 18:38,San Jose Diridon Caltrain Station,2,104,Subscriber
103788,11/21/2013 18:32,2nd at South Park,64,11/21/2013 18:39,Temporary Transbay Terminal (Howard at Beale),55,330,Subscriber
103789,11/21/2013 18:33,Howard at 2nd,63,11/21/2013 18:46,San Francisco Caltrain 2 (330 Townsend),69,328,Subscriber
103790,11/21/2013 18:33,Howard at 2nd,63,11/21/2013 18:44,Grant Avenue at Columbus Avenue,73,465,Subscriber
103791,11/21/2013 18:34,Embarcadero at Sansome,60,11/21/2013 18:44,Steuart at Market,74,514,Subscriber
103792,11/21/2013 18:34,San Francisco Caltrain (Townsend at 4th),70,11/21/2013 18:46,Powell Street BART,39,454,Subscriber
103793,11/21/2013 18:36,Market at 4th,76,11/21/2013 18:48,San Francisco Caltrain (Townsend at 4th),70,479,Subscriber
103794,11/21/2013 18:38,2nd at South Park,64,11/21/2013 18:45,Townsend at 7th,65,522,Subscriber
103795,11/21/2013 18:39,Yerba Buena Center of the Arts (3rd @ Howard),68,11/21/2013 18:45,San Francisco Caltrain (Townsend at 4th),70,438,Subscriber
103796,11/21/2013 18:40,Mechanics Plaza (Market at Battery),75,11/21/2013 18:44,Temporary Transbay Terminal (Howard at Beale),55,481,Customer
103797,11/21/2013 18:40,Market at 10th,67,11/21/2013 18:52,San Francisco Caltrain (Townsend at 4th),70,618,Subscriber
103798,11/21/2013 18:41,Powell Street BART,39,11/21/2013 18:50,San Francisco Caltrain 2 (330 Townsend),69,518,Subscriber
103799,11/21/2013 18:41,Howard at 2nd,63,11/21/2013 18:49,San Francisco Caltrain (Townsend at 4th),70,260,Subscriber
103800,11/21/2013 18:42,2nd at Townsend,61,11/21/2013 18:47,Temporary Transbay Terminal (Howard at Beale),55,372,Subscriber
103801,11/21/2013 18:42,SJSU - San Salvador at 9th,16,11/21/2013 18:48,MLK Library,11,649,Subscriber
103802,11/21/2013 18:43,Powell Street BART,39,11/21/2013 18:51,2nd at Folsom,62,550,Subscriber
103804,11/21/2013 18:45,2nd at Townsend,61,11/21/2013 18:54,Steuart at Market,74,554,Subscriber
103805,11/21/2013 18:45,Arena Green / SAP Center,14,11/21/2013 18:58,San Salvador at 1st,8,700,Subscriber
103806,11/21/2013 18:46,Townsend at 7th,65,11/21/2013 18:55,Civic Center BART (7th at Market),72,606,Subscriber
103807,11/21/2013 18:47,Temporary Transbay Terminal (Howard at Beale),55,11/21/2013 18:57,Embarcadero at Sansome,60,574,Subscriber
103808,11/21/2013 18:48,San Francisco Caltrain (Townsend at 4th),70,11/21/2013 19:03,Davis at Jackson,42,525,Subscriber
