Trip ID,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type
93202,11/12/2013 13:04,Post at Kearney,47,11/12/2013 13:12,2nd at Townsend,61,471,Subscriber
93203,11/12/2013 13:06,5th at Howard,57,11/12/2013 13:12,2nd at Townsend,61,416,Subscriber
93205,11/12/2013 13:09,Harry Bridges Plaza (Ferry Building),50,11/12/2013 13:14,Mechanics Plaza (Market at Battery),75,378,Subscriber
93206,11/12/2013 13:10,Yerba Buena Center of the Arts (3rd @ Howard),68,11/12/2013 13:17,Embarcadero at Folsom,51,474,Subscriber
93207,11/12/2013 13:11,5th at Howard,57,11/12/2013 13:28,Harry Bridges Plaza (Ferry Building),50,514,Customer
93209,11/12/2013 13:13,Harry Bridges Plaza (Ferry Building),50,11/12/2013 13:24,2nd at South Park,64,428,Subscriber
93210,11/12/2013 13:14,Powell Street BART,39,11/12/2013 13:24,2nd at Folsom,62,398,Subscriber
93213,11/12/2013 13:15,Beale at Market,56,11/12/2013 13:22,Market at 4th,76,615,Subscriber
93215,11/12/2013 13:16,Japantown,9,11/12/2013 13:26,San Pedro Square,6,646,Subscriber
93216,11/12/2013 13:16,Civic Center BART (7th at Market),72,11/12/2013 13:19,Powell Street BART,39,311,Subscriber
93217,11/12/2013 13:16,South Van Ness at Market,66,11/12/2013 13:28,San Francisco Caltrain 2 (330 Townsend),69,572,Subscriber
93219,11/12/2013 13:18,Yerba Buena Center of the Arts (3rd @ Howard),68,11/12/2013 13:21,Post at Kearney,47,626,Subscriber
93220,11/12/2013 13:21,Commercial at Montgomery,45,11/12/2013 13:28,Spear at Folsom,49,405,Subscriber
93221,11/12/2013 13:22,Powell at Post (Union Square),71,11/12/2013 13:25,Post at Kearney,47,458,Subscriber
93222,11/12/2013 13:23,Embarcadero at Vallejo,48,11/12/2013 13:27,Harry Bridges Plaza (Ferry Building),50,529,Subscriber
93223,11/12/2013 13:23,Steuart at Market,74,11/12/2013 13:27,Clay at Battery,41,361,Subscriber
