Trip ID,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type
193162,2/23/2014 11:47,Embarcadero at Folsom,51,2/23/2014 12:47,Embarcadero at Sansome,60,384,Customer
193163,2/23/2014 11:49,Harry Bridges Plaza (Ferry Building),50,2/23/2014 11:56,Embarcadero at Folsom,51,398,Subscriber
193165,2/23/2014 11:56,Steuart at Market,74,2/23/2014 12:25,Embarcadero at Sansome,60,633,Customer
193167,2/23/2014 12:00,Mountain View Caltrain Station,28,2/23/2014 12:09,Mountain View City Hall,27,682,Subscriber
193168,2/23/2014 12:02,Harry Bridges Plaza (Ferry Building),50,2/23/2014 12:13,2nd at Townsend,61,529,Subscriber
193169,2/23/2014 12:02,Embarcadero at Folsom,51,2/23/2014 12:15,Davis at Jackson,42,436,Customer
193170,2/23/2014 12:02,Embarcadero at Folsom,51,2/23/2014 12:15,Davis at Jackson,42,530,Customer
193171,2/23/2014 12:04,South Van Ness at Market,66,2/23/2014 12:15,Civic Center BART (7th at Market),72,600,Customer
193172,2/23/2014 12:04,South Van Ness at Market,66,2/23/2014 12:16,Civic Center BART (7th at Market),72,481,Customer
193173,2/23/2014 12:05,Washington at Kearney,46,2/23/2014 12:15,Market at 4th,76,285,Customer
193174,2/23/2014 12:07,Grant Avenue at Columbus Avenue,73,2/23/2014 12:17,Powell Street BART,39,400,Subscriber
193175,2/23/2014 12:08,Mountain View Caltrain Station,28,2/23/2014 14:53,Mountain View Caltrain Station,28,16,Customer
193176,2/23/2014 12:08,Yerba Buena Center of the Arts (3rd @ Howard),68,2/23/2014 13:20,Yerba Buena Center of the Arts (3rd @ Howard),68,468,Customer
193177,2/23/2014 12:05,Davis at Jackson,42,2/23/2014 12:15,Commercial at Montgomery,45,487,Subscriber
193178,2/23/2014 12:11,Mountain View City Hall,27,2/23/2014 12:25,San Antonio Shopping Center,31,194,Subscriber
193179,2/23/2014 12:12,Evelyn Park and Ride,30,2/23/2014 13:31,Evelyn Park and Ride,30,694,Customer
193180,2/23/2014 12:12,Grant Avenue at Columbus Avenue,73,2/23/2014 12:22,Market at 4th,76,369,Subscriber
193181,2/23/2014 12:13,Evelyn Park and Ride,30,2/23/2014 13:31,Evelyn Park and Ride,30,302,Customer
193182,2/23/2014 12:16,Market at 4th,76,2/23/2014 12:40,South Van Ness at Market,66,465,Customer
193183,2/23/2014 12:17,Embarcadero at Folsom,51,2/23/2014 12:59,Embarcadero at Folsom,51,399,Customer
