Trip ID,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type
98444,11/16/2013 12:38,Harry Bridges Plaza (Ferry Building),50,11/16/2013 12:48,Harry Bridges Plaza (Ferry Building),50,448,Subscriber
98445,11/16/2013 12:38,2nd at Townsend,61,11/16/2013 13:53,Embarcadero at Sansome,60,310,Customer
98446,11/16/2013 12:39,San Francisco Caltrain 2 (330 Townsend),69,11/16/2013 12:43,2nd at South Park,64,495,Subscriber
98447,11/16/2013 12:41,5th at Howard,57,11/16/2013 12:48,2nd at South Park,64,372,Subscriber
98449,11/16/2013 12:46,Washington at Kearney,46,11/16/2013 12:55,Embarcadero at Sansome,60,514,Customer
98450,11/16/2013 12:46,Washington at Kearney,46,11/16/2013 12:55,Embarcadero at Sansome,60,551,Customer
98451,11/16/2013 12:47,San Jose Diridon Caltrain Station,2,11/16/2013 20:48,MLK Library,11,69,Customer
98452,11/16/2013 12:48,Embarcadero at Sansome,60,11/16/2013 12:58,Post at Kearney,47,627,Subscriber
98453,11/16/2013 12:49,Market at 4th,76,11/16/2013 12:53,Howard at 2nd,63,554,Subscriber
98455,11/16/2013 12:50,South Van Ness at Market,66,11/16/2013 13:10,Powell Street BART,39,326,Customer
98456,11/16/2013 12:50,South Van Ness at Market,66,11/16/2013 13:10,Powell Street BART,39,396,Customer
98457,11/16/2013 12:53,Embarcadero at Bryant,54,11/16/2013 16:47,Embarcadero at Vallejo,48,505,Customer
98459,11/16/2013 12:55,Grant Avenue at Columbus Avenue,73,11/16/2013 13:01,Market at Sansome,77,344,Subscriber
98460,11/16/2013 12:56,Embarcadero at Bryant,54,11/16/2013 16:47,Embarcadero at Vallejo,48,275,Customer
98461,11/16/2013 13:00,Civic Center BART (7th at Market),72,11/16/2013 13:08,Market at Sansome,77,422,Subscriber
98462,11/16/2013 13:00,Commercial at Montgomery,45,11/16/2013 13:12,Temporary Transbay Terminal (Howard at Beale),55,392,Customer
98463,11/16/2013 13:01,Clayat Battery,41,11/16/2013 13:30,Embarcadero at Sansome,60,423,Customer
98464,11/16/2013 13:07,Davis at Jackson,42,11/16/2013 13:14,Grant Avenue at Columbus Avenue,73,509,Subscriber
98466,11/16/2013 13:08,Steuart at Market,74,11/16/2013 13:14,Temporary Transbay Terminal (Howard at Beale),55,599,Subscriber
98468,11/16/2013 13:08,Embarcadero at Sansome,60,11/16/2013 13:17,Harry Bridges Plaza (Ferry Building),50,454,Customer
98469,11/16/2013 13:09,Embarcadero at Sansome,60,11/16/2013 13:16,Harry Bridges Plaza (Ferry Building),50,512,Customer
