Trip ID,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type
41658,10/1/2013 14:28,Powell Street BART,39,10/1/2013 14:48,Powell Street BART,39,342,Subscriber
41659,10/1/2013 14:28,Davis at Jackson,42,10/1/2013 14:39,Powell Street BART,39,571,Subscriber
41660,10/1/2013 14:29,Embarcadero at Folsom,51,10/1/2013 15:14,Embarcadero at Folsom,51,562,Customer
41662,10/1/2013 14:30,South Van Ness at Market,66,10/1/2013 14:40,Yerba Buena Center of the Arts (3rd @ Howard),68,347,Subscriber
41663,10/1/2013 14:31,Embarcadero at Folsom,51,10/1/2013 15:14,Embarcadero at Folsom,51,566,Customer
41665,10/1/2013 14:33,San Francisco Caltrain 2 (330 Townsend),69,10/1/2013 14:41,Harry Bridges Plaza (Ferry Building),50,418,Subscriber
41666,10/1/2013 14:34,Embarcadero at Folsom,51,10/1/2013 15:15,Embarcadero at Folsom,51,552,Customer
41667,10/1/2013 14:34,Embarcadero at Folsom,51,10/1/2013 15:15,Embarcadero at Folsom,51,385,Customer
41668,10/1/2013 14:35,Harry Bridges Plaza (Ferry Building),50,10/1/2013 14:50,Market at 4th,76,350,Subscriber
41669,10/1/2013 14:35,Spear at Folsom,49,10/1/2013 14:41,2nd at Folsom,62,420,Subscriber
41670,10/1/2013 14:36,Embarcadero at Folsom,51,10/1/2013 15:15,Embarcadero at Folsom,51,282,Customer
41671,10/1/2013 14:36,Market at 4th,76,10/1/2013 15:10,Grant Avenue at Columbus Avenue,73,613,Customer
41672,10/1/2013 14:36,Market at 4th,76,10/1/2013 15:13,Grant Avenue at Columbus Avenue,73,287,Customer
41673,10/1/2013 14:36,Market at 4th,76,10/1/2013 15:12,Grant Avenue at Columbus Avenue,73,378,Customer
41674,10/1/2013 14:37,Embarcadero at Vallejo,48,10/1/2013 15:29,Embarcadero at Vallejo,48,628,Customer
41675,10/1/2013 14:36,Embarcadero at Folsom,51,10/1/2013 15:14,Embarcadero at Folsom,51,607,Customer
41676,10/1/2013 14:38,2nd at Folsom,62,10/1/2013 14:52,Harry Bridges Plaza (Ferry Building),50,336,Customer
41677,10/1/2013 14:39,Harry Bridges Plaza (Ferry Building),50,10/1/2013 14:46,Embarcadero at Bryant,54,511,Subscriber
41678,10/1/2013 14:40,Market at Sansome,77,10/1/2013 14:50,Embarcadero at Sansome,60,538,Subscriber
41679,10/1/2013 14:41,2nd at Folsom,62,10/1/2013 14:52,Harry Bridges Plaza (Ferry Building),50,512,Customer
41680,10/1/2013 14:42,Davis at Jackson,42,10/1/2013 14:51,Powell Street BART,39,384,Subscriber
41681,10/1/2013 14:43,Powell Street BART,39,10/1/2013 14:56,Commercial at Montgomery,45,355,Customer
41682,10/1/2013 14:48,Commercial at Montgomery,45,10/1/2013 14:51,Washington at Kearney,46,560,Subscriber
41683,10/1/2013 14:49,Mechanics Plaza (Market at Battery),75,10/1/2013 14:53,Washington at Kearney,46,574,Subscriber
41684,10/1/2013 14:49,Powell at Post (Union Square),71,10/1/2013 15:01,Golden Gate at Polk,59,516,Subscriber
41686,10/1/2013 14:50,Clay at Battery,41,10/1/2013 14:55,Temporary Transbay Terminal (Howard at Beale),55,606,Subscriber
41689,10/1/2013 14:52,Mechanics Plaza (Market at Battery),75,10/1/2013 15:34,Clay at Battery,41,415,Subscriber
41690,10/1/2013 14:52,MLK Library,11,10/1/2013 14:54,San Jose City Hall,10,24,Subscriber
41692,10/1/2013 14:52,Market at Sansome,77,10/1/2013 14:59,Spear at Folsom,49,269,Subscriber
41693,10/1/2013 14:53,Spear at Folsom,49,10/1/2013 14:58,2nd at Townsend,61,274,Subscriber
41694,10/1/2013 14:54,2nd at South Park,64,10/1/2013 15:02,Market at Sansome,77,541,Subscriber
